ticker,strategy,regime,trades,win_rate,total_pnl,avg_pnl,pf,max_dd,avg_holding,score
RH,S2,bull_mid_vol,27,29.63,-88.27,-3.269,0.303,67.97,8.4,1.576
RH,S2,neutral_mid_vol,7,71.43,-0.9,-0.129,0.966,25.81,7.9,2.556
RH,S2,bull_high_vol,13,53.85,52.28,4.022,2.633,20.24,4.9,9.494
RH,S2,neutral_high_vol,9,44.44,-36.0,-4.0,0.297,44.78,7.4,0.891
RH,S2,bear_high_vol,14,42.86,-31.73,-2.266,0.569,46.07,7.4,2.128
RHI,S1,bear_high_vol,7,42.86,7.24,1.034,1.602,5.98,8.4,4.239
RHI,S1,bear_mid_vol,1,100.0,0.05,0.05,inf,0.0,4.0,inf
RHI,S1,bull_low_vol,36,41.67,45.21,1.256,2.188,10.29,10.1,13.131
RHI,S1,neutral_low_vol,3,66.67,4.73,1.577,7.569,0.72,6.7,13.111
RHI,S1,neutral_mid_vol,3,66.67,-1.79,-0.597,0.792,8.61,8.3,1.372
RHI,S1,bull_mid_vol,21,42.86,-4.14,-0.197,0.859,9.6,7.5,3.934
RHI,S1,bull_high_vol,9,33.33,-8.92,-0.991,0.551,16.85,7.1,1.653
RHI,S1,neutral_high_vol,2,50.0,-0.55,-0.275,0.753,2.23,5.0,1.065
RHI,S2,bear_high_vol,21,71.43,43.06,2.05,3.651,12.45,6.4,16.733
RHI,S2,bear_mid_vol,3,66.67,2.75,0.917,2.17,2.35,3.3,3.759
RHI,S2,neutral_low_vol,1,100.0,9.15,9.15,inf,0.0,6.0,inf
RHI,S2,bull_low_vol,43,51.16,-7.09,-0.165,0.926,37.33,6.9,6.073
RHI,S2,neutral_mid_vol,7,42.86,3.85,0.55,1.246,6.26,8.3,3.297
RHI,S2,neutral_high_vol,10,80.0,20.35,2.035,2.485,10.41,5.8,7.86
RHI,S2,bear_low_vol,1,100.0,5.17,5.17,inf,0.0,2.0,inf
RHI,S2,bull_mid_vol,30,40.0,-18.54,-0.618,0.657,32.77,5.5,3.596
RHI,S2,bull_high_vol,17,47.06,-10.27,-0.604,0.807,38.21,4.3,3.329
RITM,S1,bull_low_vol,36,33.33,-19.85,-0.551,0.645,19.66,7.2,3.867
RITM,S1,bull_high_vol,11,54.55,1.51,0.137,1.151,9.55,8.9,3.817
RITM,S1,bull_mid_vol,16,68.75,31.55,1.972,4.994,4.67,13.5,19.975
RITM,S1,bear_high_vol,7,42.86,-5.58,-0.797,0.67,7.51,9.1,1.773
RITM,S1,neutral_low_vol,1,100.0,2.53,2.53,inf,0.0,10.0,inf
RITM,S1,neutral_mid_vol,1,0.0,-1.47,-1.47,0.0,1.47,2.0,0.0
RITM,S1,neutral_high_vol,2,0.0,-22.86,-11.43,0.0,22.27,4.5,0.0
RITM,S1,bear_mid_vol,1,100.0,2.82,2.82,inf,0.0,12.0,inf
RITM,S2,bull_low_vol,24,58.33,22.47,0.936,2.083,6.69,5.2,10.204
RITM,S2,bull_mid_vol,19,52.63,10.39,0.547,1.437,10.33,6.3,6.263
RITM,S2,bull_high_vol,6,83.33,35.84,5.973,13.19,2.94,5.0,32.31
RITM,S2,bear_high_vol,11,36.36,9.29,0.845,1.59,6.37,5.8,5.274
RITM,S2,neutral_high_vol,6,66.67,-31.01,-5.168,0.392,46.86,9.5,0.961
RITM,S2,neutral_mid_vol,5,100.0,13.1,2.62,inf,0.0,6.8,inf
RJF,S1,bear_high_vol,9,55.56,25.55,2.839,8.742,1.73,10.3,26.227
RJF,S1,bull_low_vol,47,44.68,27.24,0.58,1.39,16.12,9.9,9.529
RJF,S1,neutral_low_vol,3,66.67,4.35,1.45,1.867,5.02,10.7,3.233
RJF,S1,neutral_mid_vol,5,40.0,0.58,0.116,1.122,4.69,6.6,2.509
RJF,S1,bull_mid_vol,20,35.0,22.18,1.109,1.945,10.03,8.8,8.697
RJF,S1,bull_high_vol,13,46.15,3.46,0.266,1.313,6.76,9.5,4.734
RJF,S1,neutral_high_vol,2,0.0,-7.95,-3.975,0.0,7.84,5.5,0.0
RJF,S1,bear_mid_vol,1,0.0,-2.22,-2.22,0.0,2.22,3.0,0.0
RJF,S2,bear_high_vol,18,44.44,14.54,0.808,1.281,25.14,5.7,5.435
RJF,S2,bull_low_vol,33,54.55,13.61,0.412,1.278,10.57,6.3,7.343
RJF,S2,neutral_mid_vol,6,83.33,15.35,2.558,2.262,12.16,7.5,5.542
RJF,S2,bear_low_vol,1,0.0,-3.21,-3.21,0.0,3.21,2.0,0.0
RJF,S2,bear_mid_vol,2,50.0,4.86,2.43,6.786,0.84,6.0,9.596
RJF,S2,neutral_high_vol,9,44.44,-10.37,-1.152,0.763,34.86,7.7,2.29
RJF,S2,bull_mid_vol,23,69.57,35.73,1.553,3.207,9.76,6.0,15.38
RJF,S2,bull_high_vol,14,57.14,14.95,1.068,1.789,9.23,5.7,6.695
RL,S1,bear_high_vol,14,42.86,2.66,0.19,1.053,27.48,7.4,3.938
RL,S1,bear_mid_vol,2,50.0,1.28,0.64,1.542,2.36,12.0,2.181
RL,S1,bull_low_vol,42,42.86,41.71,0.993,1.66,22.08,8.6,10.759
RL,S1,neutral_mid_vol,1,0.0,-7.35,-7.35,0.0,7.35,3.0,0.0
RL,S1,neutral_low_vol,4,75.0,17.66,4.415,25.528,0.72,11.0,51.056
RL,S1,bull_mid_vol,18,27.78,-5.28,-0.293,0.878,17.46,6.9,3.726
RL,S1,bull_high_vol,9,33.33,3.76,0.418,1.261,8.59,8.6,3.783
RL,S1,neutral_high_vol,2,0.0,-20.87,-10.435,0.0,20.3,2.0,0.0
RL,S2,bear_high_vol,23,65.22,92.36,4.016,4.286,13.11,5.0,20.553
RL,S2,bear_mid_vol,3,100.0,23.75,7.917,inf,0.0,5.3,inf
RL,S2,neutral_low_vol,3,100.0,15.91,5.303,inf,0.0,4.3,inf
RL,S2,bull_low_vol,34,58.82,26.25,0.772,1.733,9.92,6.7,10.103
RL,S2,neutral_high_vol,14,50.0,20.83,1.488,2.269,10.04,4.0,8.488
RL,S2,neutral_mid_vol,6,50.0,0.47,0.078,1.124,2.2,6.8,2.752
RL,S2,bull_mid_vol,27,44.44,3.62,0.134,1.096,17.24,6.5,5.696
RL,S2,bull_high_vol,13,53.85,-1.68,-0.129,0.961,33.27,7.4,3.465
RLI,S1,bear_high_vol,9,44.44,7.53,0.837,1.826,3.11,7.8,5.477
RLI,S1,bear_mid_vol,4,0.0,-8.44,-2.11,0.0,8.26,5.8,0.0
RLI,S1,bull_low_vol,40,47.5,-4.49,-0.112,0.892,16.93,7.9,5.64
RLI,S1,neutral_mid_vol,3,66.67,-3.32,-1.107,0.35,5.11,6.0,0.607
RLI,S1,neutral_low_vol,3,33.33,-0.44,-0.147,0.621,1.16,4.3,1.075
RLI,S1,bull_mid_vol,19,36.84,4.72,0.248,1.158,14.96,8.6,5.046
RLI,S1,bull_high_vol,10,30.0,-14.74,-1.474,0.316,19.79,6.8,1.0
RLI,S1,neutral_high_vol,5,40.0,-9.75,-1.95,0.146,9.55,5.4,0.327
RLI,S2,bear_high_vol,9,44.44,-5.06,-0.562,0.664,8.36,8.2,1.991
RLI,S2,bear_mid_vol,5,60.0,8.78,1.756,2.446,6.02,5.2,5.47
RLI,S2,neutral_low_vol,4,50.0,1.55,0.388,1.56,2.75,4.8,3.119
RLI,S2,bull_low_vol,52,51.92,14.03,0.27,1.232,22.66,5.7,8.882
RLI,S2,bull_mid_vol,21,57.14,9.92,0.472,1.435,8.38,5.7,6.578
RLI,S2,neutral_mid_vol,4,50.0,1.76,0.44,1.577,3.03,8.5,3.154
RLI,S2,bear_low_vol,1,100.0,3.3,3.3,inf,0.0,8.0,inf
RLI,S2,neutral_high_vol,7,57.14,3.57,0.51,1.271,5.97,7.0,3.363
RLI,S2,bull_high_vol,4,25.0,-3.45,-0.863,0.378,3.54,6.0,0.757
RMD,S1,bear_mid_vol,4,25.0,-6.35,-1.587,0.291,8.7,7.8,0.583
RMD,S1,neutral_low_vol,5,20.0,-5.76,-1.152,0.477,5.93,4.8,1.067
RMD,S1,bull_low_vol,47,42.55,17.65,0.376,1.306,17.44,8.9,8.954
RMD,S1,neutral_mid_vol,3,0.0,-2.18,-0.727,0.0,2.17,5.7,0.0
RMD,S1,bear_high_vol,8,62.5,-7.32,-0.915,0.741,23.44,8.8,2.097
RMD,S1,bull_mid_vol,22,54.55,22.37,1.017,1.616,15.69,10.7,7.581
RMD,S1,bull_high_vol,16,31.25,-7.15,-0.447,0.598,11.34,8.1,2.392
RMD,S1,neutral_high_vol,4,25.0,-2.34,-0.585,0.638,6.16,7.2,1.277
RMD,S2,bear_high_vol,18,44.44,-7.47,-0.415,0.792,17.88,5.4,3.361
RMD,S2,bear_mid_vol,5,80.0,14.57,2.914,16.177,0.96,3.6,36.173
RMD,S2,bull_low_vol,38,68.42,40.43,1.064,1.807,21.71,7.0,11.137
RMD,S2,neutral_mid_vol,4,100.0,25.17,6.292,inf,0.0,4.5,inf
RMD,S2,neutral_low_vol,1,100.0,7.01,7.01,inf,0.0,6.0,inf
RMD,S2,bull_mid_vol,19,68.42,20.92,1.101,5.608,1.94,8.4,24.444
RMD,S2,neutral_high_vol,8,50.0,3.89,0.486,1.169,17.81,8.0,3.307
RMD,S2,bull_high_vol,6,50.0,5.64,0.94,2.34,2.83,4.7,5.731
RNG,S1,bull_low_vol,26,46.15,55.42,2.132,2.251,14.61,10.9,11.477
RNG,S1,bull_mid_vol,18,22.22,-58.46,-3.248,0.049,45.89,6.6,0.208
RNG,S1,bull_high_vol,6,50.0,24.36,4.06,3.532,7.11,12.8,8.652
RNG,S1,neutral_mid_vol,4,25.0,-11.88,-2.97,0.066,11.49,3.0,0.132
RNG,S1,neutral_high_vol,2,50.0,8.9,4.45,12.125,0.8,13.5,17.147
RNG,S1,bear_high_vol,4,25.0,-3.32,-0.83,0.636,8.85,6.8,1.271
RNG,S1,neutral_low_vol,1,100.0,3.97,3.97,inf,0.0,6.0,inf
RNG,S2,bull_low_vol,31,61.29,40.04,1.292,1.534,19.22,6.4,8.542
RNG,S2,bull_mid_vol,21,57.14,22.57,1.075,1.521,22.11,6.3,6.972
RNG,S2,neutral_mid_vol,4,75.0,21.88,5.47,23.327,0.98,5.2,46.653
RNG,S2,bull_high_vol,12,75.0,54.92,4.577,4.534,12.13,6.5,15.707
RNG,S2,bear_high_vol,19,63.16,39.38,2.073,1.599,39.62,5.0,6.971
RNG,S2,neutral_high_vol,10,60.0,46.4,4.64,4.483,5.39,4.3,14.178
RNG,S2,bear_mid_vol,1,100.0,11.15,11.15,inf,0.0,9.0,inf
RNR,S1,bear_high_vol,9,33.33,10.24,1.138,2.102,8.33,8.0,6.307
RNR,S1,bear_mid_vol,4,0.0,-10.29,-2.572,0.0,9.92,3.2,0.0
RNR,S1,bull_low_vol,43,44.19,-5.58,-0.13,0.863,14.02,7.6,5.66
RNR,S1,bull_high_vol,9,33.33,-3.25,-0.361,0.719,9.15,7.6,2.156
RNR,S1,neutral_low_vol,1,100.0,0.9,0.9,inf,0.0,8.0,inf
RNR,S1,neutral_high_vol,9,44.44,-2.37,-0.263,0.731,4.72,6.6,2.194
RNR,S1,bull_mid_vol,21,19.05,-22.75,-1.083,0.354,23.99,7.5,1.623
RNR,S2,bear_mid_vol,3,66.67,5.47,1.823,2.263,4.33,5.7,3.92
RNR,S2,bull_low_vol,41,56.1,35.13,0.857,2.151,9.6,6.9,13.771
RNR,S2,bull_mid_vol,26,42.31,18.07,0.695,1.825,9.35,4.8,9.308
RNR,S2,neutral_high_vol,11,54.55,7.96,0.724,1.464,7.96,5.5,4.856
RNR,S2,bear_high_vol,11,36.36,-4.61,-0.419,0.691,7.01,4.6,2.293
RNR,S2,neutral_mid_vol,3,66.67,1.69,0.563,1.456,3.71,5.0,2.521
RNR,S2,bull_high_vol,8,50.0,-0.43,-0.054,0.95,6.97,4.6,2.687
ROK,S1,bear_high_vol,11,45.45,-0.26,-0.024,0.994,13.87,9.5,3.295
ROK,S1,bear_mid_vol,2,50.0,14.27,7.135,4.011,4.74,12.5,5.672
ROK,S1,bull_low_vol,41,48.78,49.34,1.203,2.507,6.32,10.1,16.056
ROK,S1,neutral_mid_vol,4,25.0,-18.12,-4.53,0.044,17.81,5.8,0.089
ROK,S1,bear_low_vol,1,100.0,7.48,7.48,inf,0.0,18.0,inf
ROK,S1,bull_mid_vol,21,33.33,-3.81,-0.181,0.893,19.22,8.3,4.094
ROK,S1,bull_high_vol,10,40.0,-10.27,-1.027,0.334,11.4,7.6,1.055
ROK,S1,neutral_high_vol,3,33.33,-8.89,-2.963,0.181,8.86,7.0,0.314
ROK,S1,neutral_low_vol,1,0.0,-0.32,-0.32,0.0,0.32,4.0,0.0
ROK,S2,bear_high_vol,19,36.84,18.82,0.991,1.476,29.71,5.3,6.433
ROK,S2,bear_mid_vol,2,100.0,4.44,2.22,inf,0.0,3.0,inf
ROK,S2,neutral_low_vol,1,100.0,6.33,6.33,inf,0.0,3.0,inf
ROK,S2,bull_high_vol,19,36.84,-33.76,-1.777,0.363,32.05,5.3,1.583
ROK,S2,neutral_high_vol,9,77.78,-0.63,-0.07,0.974,22.5,5.3,2.921
ROK,S2,bear_low_vol,1,100.0,9.94,9.94,inf,0.0,6.0,inf
ROK,S2,bull_low_vol,26,53.85,12.17,0.468,1.501,8.75,6.0,7.655
ROK,S2,neutral_mid_vol,4,25.0,-18.04,-4.51,0.219,21.77,7.0,0.437
ROK,S2,bull_mid_vol,26,50.0,29.42,1.132,2.503,6.78,5.2,12.764
ROL,S1,bear_high_vol,12,25.0,-39.35,-3.279,0.071,33.46,6.1,0.248
ROL,S1,bear_mid_vol,1,0.0,-7.05,-7.05,0.0,7.05,1.0,0.0
ROL,S1,bull_low_vol,38,52.63,64.86,1.707,2.784,16.68,12.2,17.164
ROL,S1,neutral_low_vol,3,66.67,8.91,2.97,21.721,0.43,9.3,37.622
ROL,S1,bull_mid_vol,25,28.0,-18.29,-0.732,0.661,26.32,8.6,3.307
ROL,S1,bull_high_vol,10,40.0,14.26,1.426,2.056,12.83,10.7,6.5
ROL,S1,neutral_mid_vol,4,0.0,-4.89,-1.223,0.0,4.81,3.8,0.0
ROL,S1,neutral_high_vol,6,16.67,-17.89,-2.982,0.017,16.74,4.3,0.042
ROL,S2,bear_high_vol,14,78.57,45.04,3.217,5.648,7.2,5.4,21.133
ROL,S2,bear_mid_vol,8,75.0,10.59,1.324,3.504,3.94,3.8,9.91
ROL,S2,bull_low_vol,44,40.91,-13.91,-0.316,0.78,28.45,6.0,5.175
ROL,S2,bull_mid_vol,22,63.64,25.79,1.172,2.403,7.69,7.3,11.272
ROL,S2,neutral_high_vol,3,33.33,-0.57,-0.19,0.893,4.6,5.0,1.546
ROL,S2,neutral_mid_vol,4,25.0,-4.02,-1.005,0.321,5.81,7.2,0.642
ROL,S2,bull_high_vol,9,66.67,12.71,1.412,3.133,5.87,6.3,9.398
ROP,S1,bear_mid_vol,4,25.0,-4.61,-1.152,0.124,4.58,3.0,0.247
ROP,S1,bull_low_vol,48,47.92,28.0,0.583,1.745,7.16,9.8,12.09
ROP,S1,bull_high_vol,10,40.0,4.24,0.424,1.303,5.32,9.9,4.12
ROP,S1,neutral_mid_vol,4,100.0,11.37,2.843,inf,0.0,11.2,inf
ROP,S1,neutral_low_vol,3,33.33,0.53,0.177,1.262,2.01,6.7,2.186
ROP,S1,bear_high_vol,8,62.5,21.29,2.661,3.665,6.84,13.2,10.365
ROP,S1,bull_mid_vol,16,25.0,-8.69,-0.543,0.564,11.68,5.5,2.257
ROP,S1,neutral_high_vol,3,100.0,7.17,2.39,inf,0.0,13.7,inf
ROP,S2,bear_high_vol,10,70.0,13.82,1.382,2.616,4.9,8.7,8.274
ROP,S2,bear_mid_vol,2,100.0,5.99,2.995,inf,0.0,4.0,inf
ROP,S2,neutral_low_vol,1,100.0,4.26,4.26,inf,0.0,4.0,inf
ROP,S2,bull_low_vol,44,59.09,16.2,0.368,1.423,17.2,4.8,9.437
ROP,S2,bear_low_vol,1,100.0,3.91,3.91,inf,0.0,4.0,inf
ROP,S2,neutral_mid_vol,4,75.0,6.07,1.517,2.791,3.39,2.8,5.581
ROP,S2,neutral_high_vol,10,60.0,26.2,2.62,2.503,10.87,5.7,7.916
ROP,S2,bull_mid_vol,22,72.73,14.38,0.654,1.858,13.81,6.5,8.715
ROP,S2,bull_high_vol,14,57.14,14.17,1.012,1.704,12.66,4.7,6.377
ROST,S1,bear_high_vol,13,46.15,2.11,0.162,1.098,13.1,8.2,3.959
ROST,S1,bear_mid_vol,3,33.33,-4.54,-1.513,0.092,4.51,5.7,0.159
ROST,S1,bull_low_vol,47,44.68,13.38,0.285,1.219,21.96,8.6,8.357
ROST,S1,bull_high_vol,11,54.55,8.17,0.743,1.549,8.39,9.2,5.136
ROST,S1,neutral_low_vol,2,100.0,17.24,8.62,inf,0.0,19.0,inf
ROST,S1,neutral_mid_vol,3,66.67,1.66,0.553,1.776,2.14,9.7,3.076
ROST,S1,bull_mid_vol,20,35.0,3.64,0.182,1.152,13.08,7.8,5.154
ROST,S1,neutral_high_vol,4,0.0,-12.35,-3.088,0.0,11.91,4.5,0.0
ROST,S2,bear_mid_vol,4,75.0,8.75,2.188,3.869,3.05,7.0,7.738
ROST,S2,bull_low_vol,46,52.17,11.55,0.251,1.27,15.23,4.7,8.616
ROST,S2,bull_mid_vol,22,50.0,12.55,0.57,1.448,8.09,6.1,6.79
ROST,S2,neutral_mid_vol,5,80.0,3.22,0.644,1.465,6.93,8.6,3.275
ROST,S2,neutral_high_vol,7,28.57,-21.75,-3.107,0.153,23.68,8.7,0.405
ROST,S2,bear_high_vol,9,55.56,-6.95,-0.772,0.73,21.63,6.7,2.191
ROST,S2,neutral_low_vol,1,100.0,1.46,1.46,inf,0.0,5.0,inf
ROST,S2,bull_high_vol,6,66.67,18.3,3.05,6.737,2.79,4.2,16.501
RPM,S1,bear_high_vol,9,55.56,42.07,4.674,7.462,3.01,11.8,22.387
RPM,S1,bull_low_vol,43,34.88,17.34,0.403,1.414,13.79,9.4,9.273
RPM,S1,bear_low_vol,1,100.0,10.04,10.04,inf,0.0,28.0,inf
RPM,S1,bear_mid_vol,2,50.0,-3.71,-1.855,0.041,3.87,7.0,0.058
RPM,S1,bull_mid_vol,19,63.16,30.87,1.625,2.817,8.47,10.6,12.279
RPM,S1,bull_high_vol,10,40.0,3.73,0.373,1.31,6.19,8.2,4.143
RPM,S1,neutral_high_vol,5,20.0,-3.87,-0.774,0.096,3.86,8.6,0.214
RPM,S1,neutral_mid_vol,1,0.0,-0.7,-0.7,0.0,0.7,6.0,0.0
RPM,S2,bear_high_vol,8,50.0,-4.54,-0.568,0.836,19.08,10.4,2.363
RPM,S2,neutral_low_vol,2,50.0,6.95,3.475,17.163,0.43,5.0,24.272
RPM,S2,bull_low_vol,38,57.89,37.2,0.979,2.665,6.97,5.7,16.429
RPM,S2,neutral_mid_vol,6,66.67,15.25,2.542,3.424,6.2,8.7,8.388
RPM,S2,neutral_high_vol,10,60.0,-13.21,-1.321,0.61,23.44,7.2,1.929
RPM,S2,bear_mid_vol,3,66.67,-9.73,-3.243,0.208,12.29,6.3,0.361
RPM,S2,bear_low_vol,1,0.0,-0.28,-0.28,0.0,0.28,11.0,0.0
RPM,S2,bull_mid_vol,29,48.28,-17.11,-0.59,0.543,19.29,7.0,2.926
RPM,S2,bull_high_vol,10,50.0,0.68,0.068,1.045,8.08,5.0,3.305
RRC,S1,bear_high_vol,8,50.0,23.88,2.985,1.852,18.89,8.8,5.239
RRC,S1,bear_mid_vol,1,0.0,-4.51,-4.51,0.0,4.51,1.0,0.0
RRC,S1,bull_low_vol,34,29.41,-37.04,-1.089,0.504,41.37,7.0,2.941
RRC,S1,bull_mid_vol,23,21.74,-18.33,-0.797,0.773,34.16,6.7,3.705
RRC,S1,neutral_low_vol,1,100.0,13.92,13.92,inf,0.0,16.0,inf
RRC,S1,bull_high_vol,3,0.0,-12.66,-4.22,0.0,12.17,5.7,0.0
RRC,S1,neutral_high_vol,3,66.67,0.3,0.1,1.019,15.62,8.3,1.765
RRC,S1,neutral_mid_vol,2,0.0,-7.72,-3.86,0.0,7.57,5.5,0.0
RRC,S2,bear_high_vol,16,68.75,77.84,4.865,2.815,16.64,6.2,11.26
RRC,S2,neutral_low_vol,3,100.0,15.61,5.203,inf,0.0,3.3,inf
RRC,S2,bull_low_vol,77,41.56,-45.28,-0.588,0.745,59.21,5.9,6.54
RRC,S2,neutral_mid_vol,7,57.14,-8.21,-1.173,0.522,13.61,5.7,1.381
RRC,S2,bull_high_vol,18,44.44,34.55,1.919,1.766,30.28,6.3,7.494
RRC,S2,bear_low_vol,1,0.0,-0.59,-0.59,0.0,0.59,12.0,0.0
RRC,S2,neutral_high_vol,10,60.0,43.47,4.347,2.044,27.67,7.2,6.464
RRC,S2,bull_mid_vol,34,44.12,19.25,0.566,1.308,27.2,5.0,7.625
RRC,S2,bear_mid_vol,1,100.0,2.35,2.35,inf,0.0,4.0,inf
RRX,S1,bear_high_vol,8,62.5,34.23,4.279,3.216,10.3,13.4,9.095
RRX,S1,bear_mid_vol,2,50.0,13.7,6.85,6.661,2.42,19.5,9.42
RRX,S1,bull_low_vol,42,40.48,38.8,0.924,1.687,17.46,8.2,10.93
RRX,S1,neutral_mid_vol,4,50.0,21.88,5.47,4.001,7.17,12.8,8.003
RRX,S1,neutral_low_vol,1,0.0,-5.19,-5.19,0.0,5.19,2.0,0.0
RRX,S1,bull_mid_vol,19,26.32,-11.2,-0.589,0.65,24.42,7.1,2.831
RRX,S1,bull_high_vol,14,35.71,-11.22,-0.801,0.473,15.15,8.4,1.77
RRX,S1,neutral_high_vol,2,0.0,-4.04,-2.02,0.0,4.01,8.0,0.0
RRX,S2,bear_high_vol,26,50.0,36.1,1.388,1.857,15.28,5.6,9.47
RRX,S2,neutral_low_vol,2,100.0,9.28,4.64,inf,0.0,3.5,inf
RRX,S2,bull_low_vol,41,58.54,26.69,0.651,1.427,27.13,7.9,9.134
RRX,S2,bear_mid_vol,2,50.0,1.91,0.955,1.697,2.74,5.0,2.4
RRX,S2,bear_low_vol,1,100.0,2.73,2.73,inf,0.0,1.0,inf
RRX,S2,neutral_mid_vol,4,50.0,-15.78,-3.945,0.281,19.1,9.5,0.562
RRX,S2,bull_mid_vol,27,48.15,-3.61,-0.134,0.923,23.34,6.8,4.795
RRX,S2,bull_high_vol,11,63.64,16.44,1.495,2.048,7.0,6.3,6.794
RRX,S2,neutral_high_vol,9,44.44,-11.29,-1.254,0.602,24.82,4.4,1.806
RS,S1,bear_high_vol,14,35.71,1.81,0.129,1.048,17.78,8.5,3.923
RS,S1,bear_mid_vol,3,0.0,-8.57,-2.857,0.0,8.33,2.3,0.0
RS,S1,bull_low_vol,39,30.77,-6.39,-0.164,0.906,23.31,9.3,5.656
RS,S1,neutral_mid_vol,3,66.67,-4.6,-1.533,0.515,9.49,8.3,0.892
RS,S1,neutral_low_vol,3,0.0,-3.74,-1.247,0.0,3.7,4.7,0.0
RS,S1,bull_mid_vol,18,38.89,-12.65,-0.703,0.521,15.14,6.9,2.21
RS,S1,bull_high_vol,6,50.0,5.17,0.862,1.482,9.99,9.2,3.631
RS,S1,neutral_high_vol,2,50.0,0.78,0.39,1.156,5.01,10.5,1.634
RS,S2,neutral_low_vol,2,100.0,19.54,9.77,inf,0.0,4.5,inf
RS,S2,bull_low_vol,54,59.26,4.88,0.09,1.07,19.44,4.8,7.863
RS,S2,bull_mid_vol,29,65.52,36.15,1.247,2.124,12.62,5.6,11.44
RS,S2,neutral_mid_vol,4,50.0,-8.63,-2.158,0.483,16.66,9.5,0.965
RS,S2,bear_mid_vol,3,66.67,13.43,4.477,6.691,2.36,4.7,11.589
RS,S2,bear_high_vol,14,57.14,26.16,1.869,1.952,10.91,4.6,7.302
RS,S2,bull_high_vol,16,68.75,33.24,2.078,3.559,5.65,4.9,14.236
RS,S2,neutral_high_vol,11,54.55,-1.81,-0.165,0.949,25.63,4.6,3.148
RSG,S1,bear_high_vol,10,60.0,3.55,0.355,1.258,6.5,13.0,3.978
RSG,S1,bear_mid_vol,1,0.0,-1.55,-1.55,0.0,1.55,10.0,0.0
RSG,S1,neutral_low_vol,3,33.33,-3.18,-1.06,0.527,6.61,6.7,0.912
RSG,S1,bull_low_vol,49,38.78,23.36,0.477,1.562,9.26,8.8,10.935
RSG,S1,bull_high_vol,13,46.15,0.19,0.015,1.016,7.97,9.0,3.663
RSG,S1,neutral_mid_vol,2,0.0,-0.82,-0.41,0.0,0.82,4.0,0.0
RSG,S1,bull_mid_vol,27,51.85,20.08,0.744,2.14,6.04,10.9,11.121
RSG,S1,neutral_high_vol,3,0.0,-5.71,-1.903,0.0,5.66,6.0,0.0
RSG,S2,bear_high_vol,13,46.15,-9.94,-0.765,0.672,18.53,5.8,2.422
RSG,S2,bull_low_vol,44,52.27,4.97,0.113,1.139,8.53,5.7,7.556
RSG,S2,bear_mid_vol,4,25.0,-2.23,-0.557,0.643,6.2,5.8,1.285
RSG,S2,neutral_high_vol,7,71.43,23.06,3.294,5.927,3.95,6.3,15.682
RSG,S2,bull_mid_vol,7,71.43,10.3,1.471,3.934,3.5,7.4,10.41
RSG,S2,neutral_low_vol,2,50.0,3.16,1.58,5.27,0.74,4.0,7.453
RSG,S2,bull_high_vol,12,66.67,19.65,1.638,4.319,3.64,5.8,14.962
RSG,S2,neutral_mid_vol,2,100.0,3.68,1.84,inf,0.0,6.5,inf
RTX,S1,bear_high_vol,9,44.44,-4.23,-0.47,0.761,10.13,7.0,2.282
RTX,S1,bear_mid_vol,2,50.0,-0.13,-0.065,0.806,0.67,8.0,1.14
RTX,S1,bull_low_vol,55,36.36,3.65,0.066,1.073,13.68,8.6,7.959
RTX,S1,neutral_mid_vol,5,80.0,6.26,1.252,3.795,2.24,12.6,8.485
RTX,S1,neutral_low_vol,2,100.0,4.91,2.455,inf,0.0,17.5,inf
RTX,S1,bull_mid_vol,22,40.91,3.68,0.167,1.228,7.68,8.5,5.758
RTX,S1,bull_high_vol,10,50.0,-1.04,-0.104,0.899,6.78,8.9,2.842
RTX,S1,neutral_high_vol,4,0.0,-14.48,-3.62,0.0,13.97,6.5,0.0
RTX,S2,bear_high_vol,17,58.82,15.54,0.914,1.628,14.73,6.4,6.711
RTX,S2,neutral_low_vol,4,50.0,0.95,0.238,1.134,6.98,2.0,2.268
RTX,S2,bull_low_vol,46,45.65,-27.44,-0.597,0.652,35.7,6.0,4.42
RTX,S2,neutral_mid_vol,5,60.0,6.54,1.308,4.674,1.2,5.2,10.452
RTX,S2,bull_high_vol,14,50.0,9.72,0.694,1.347,14.15,5.4,5.038
RTX,S2,neutral_high_vol,6,33.33,-17.95,-2.992,0.191,20.87,9.0,0.467
RTX,S2,bear_mid_vol,4,50.0,5.48,1.37,5.492,1.22,4.8,10.984
RTX,S2,bull_mid_vol,18,72.22,21.05,1.169,3.4,4.23,6.1,14.426
RVTY,S1,bear_mid_vol,3,33.33,19.32,6.44,2.753,10.73,15.0,4.769
RVTY,S1,bull_low_vol,49,44.9,4.87,0.099,1.072,14.14,9.6,7.503
RVTY,S1,neutral_mid_vol,2,0.0,-9.62,-4.81,0.0,9.39,4.5,0.0
RVTY,S1,neutral_low_vol,2,0.0,-2.89,-1.445,0.0,2.87,5.0,0.0
RVTY,S1,bear_high_vol,7,71.43,13.09,1.87,2.05,6.81,10.7,5.423
RVTY,S1,bull_mid_vol,19,47.37,6.04,0.318,1.25,8.73,8.3,5.448
RVTY,S1,bull_high_vol,10,30.0,-11.2,-1.12,0.482,12.77,7.8,1.523
RVTY,S1,neutral_high_vol,1,0.0,-1.9,-1.9,0.0,1.9,11.0,0.0
